序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
505,600698,湖南天雁,5.75,1.59,0.09,164806.0,95208184.0,2.47,5.83,5.69,5.69,5.66,1.38,1.98,1495.97,8.01,6159515184.0,4774485308.0,0.17,0.35,4.17,27.21
506,600577,精达股份,6.44,1.58,0.1,474081.0,305101035.0,2.52,6.51,6.35,6.41,6.34,1.33,2.21,24.64,2.42,13840366423.0,13840366423.0,0.0,0.16,-10.43,-11.66
507,603227,雪峰科技,9.67,1.58,0.15,139022.0,132598372.0,2.84,9.68,9.41,9.54,9.52,0.7,1.43,15.5,2.11,10363268303.0,9419309679.0,0.1,0.21,9.39,11.28
508,603348,文灿股份,21.2,1.58,0.33,48463.0,102947994.0,1.44,21.4,21.1,21.13,20.87,1.73,1.54,51.45,1.57,6666916470.0,6666916470.0,0.05,0.19,-6.07,-10.4
509,688776,国光电气,81.06,1.58,1.26,33181.0,269598872.0,5.48,83.4,79.03,80.78,79.8,1.14,3.06,182.51,4.69,8785559944.0,8785559944.0,0.0,0.22,72.25,71.92
510,603271,永杰新材,39.32,1.58,0.61,63531.0,247820004.0,4.34,39.83,38.15,38.43,38.71,1.05,16.47,24.21,2.97,7735030400.0,1516586988.0,0.18,0.49,90.87,90.87
511,603135,中重科技,9.08,1.57,0.14,23770.0,21548087.0,1.79,9.14,8.98,8.99,8.94,1.09,0.94,626.69,1.93,5716205766.0,2294126976.0,-0.11,0.0,1.79,2.48
512,600666,奥瑞德,2.58,1.57,0.04,339483.0,87187430.0,2.36,2.6,2.54,2.56,2.54,0.87,1.4,-41.59,8.5,7129863135.0,6242962572.0,0.0,0.39,11.21,1.57
513,601002,晋亿实业,4.53,1.57,0.07,161901.0,73280624.0,2.02,4.55,4.46,4.46,4.46,0.84,1.7,33.22,1.04,4323616462.0,4323616462.0,0.22,0.44,0.22,4.14
514,603052,可川科技,34.19,1.57,0.53,11639.0,39689441.0,2.47,34.49,33.66,33.66,33.66,1.89,2.84,60.46,4.17,4610453120.0,1400559160.0,0.03,0.06,-9.96,-3.99
515,600476,湘邮科技,15.1,1.55,0.23,65762.0,99951233.0,5.51,15.75,14.93,14.95,14.87,2.29,4.08,-427.37,19.15,2432157000.0,2432157000.0,0.07,0.13,2.17,1.0
516,688559,海目星,28.12,1.55,0.43,21601.0,60672301.0,2.06,28.35,27.78,28.0,27.69,1.22,0.88,-45.52,2.13,6934521352.0,6934521352.0,0.04,0.07,-11.85,-18.26
517,688565,力源科技,6.59,1.54,0.1,20426.0,13438390.0,2.62,6.65,6.48,6.48,6.49,0.98,1.36,388.92,2.05,1001265489.0,986720700.0,0.15,-0.15,11.13,14.41
518,603220,中贝通信,23.77,1.54,0.36,181382.0,429830422.0,2.61,23.97,23.36,23.42,23.41,1.28,4.18,53.58,5.28,10321982804.0,10321982804.0,0.0,0.17,15.44,3.48
519,600063,皖维高新,4.62,1.54,0.07,249499.0,114798723.0,2.64,4.67,4.55,4.58,4.55,1.2,1.3,26.3,1.16,9723336218.0,8897633477.0,0.0,0.0,18.46,15.5
520,603225,新凤鸣,10.65,1.53,0.16,75468.0,79981111.0,2.67,10.75,10.47,10.53,10.49,0.9,0.5,16.33,0.98,16238741318.0,16100365868.0,0.0,0.09,-11.76,-4.31
521,600126,杭钢股份,11.31,1.53,0.17,1762801.0,1996764642.0,4.13,11.57,11.11,11.25,11.14,0.87,5.22,-60.81,1.97,38196008529.0,38196008529.0,0.09,0.09,142.18,136.61
522,603660,苏州科达,6.63,1.53,0.1,102588.0,68060939.0,1.68,6.69,6.58,6.6,6.53,1.16,1.93,-7.49,4.18,3558490542.0,3530025632.0,-0.15,0.3,-3.07,-1.19
523,688169,石头科技,187.83,1.53,2.83,25749.0,487756892.0,2.74,192.18,187.11,190.11,185.0,1.47,1.39,17.55,2.7,34696548889.0,34696548889.0,-0.01,0.1,-20.07,-14.35
524,600309,万华化学,54.91,1.53,0.83,355151.0,1956650907.0,2.5,55.67,54.32,54.32,54.08,1.36,1.13,13.98,1.75,172403487234.0,172403487234.0,0.05,0.13,-20.1,-23.04
525,688232,新点软件,30.73,1.52,0.46,12638.0,38765742.0,2.94,31.1,30.21,30.44,30.27,0.89,0.73,49.64,1.83,10140900000.0,5331063509.0,0.0,-0.07,7.45,6.0
526,603341,龙旗科技,39.52,1.52,0.59,32023.0,126838801.0,1.8,39.89,39.19,39.19,38.93,1.46,1.2,32.0,3.32,18380615419.0,10520731081.0,0.05,0.08,-3.8,-15.47
527,688345,博力威,18.76,1.52,0.28,6502.0,12272176.0,3.03,19.09,18.53,18.53,18.48,1.21,0.65,-19.42,1.79,1876000000.0,1876000000.0,0.05,-0.11,3.7,3.25
528,688157,松井股份,41.38,1.52,0.62,3859.0,15827410.0,3.61,41.53,40.06,40.76,40.76,0.93,0.35,51.87,3.49,4623655791.0,4623655791.0,-0.02,0.44,17.39,5.27
529,600071,凤凰光学,19.43,1.52,0.29,30065.0,58173811.0,2.25,19.55,19.12,19.23,19.14,1.46,1.07,406.9,11.51,5470980663.0,5470980663.0,-0.1,0.0,-18.4,-6.81
530,601886,江河集团,6.07,1.51,0.09,102563.0,61646964.0,2.01,6.08,5.96,5.99,5.98,1.05,0.91,10.78,1.0,6877322504.0,6877322504.0,0.0,0.33,15.18,12.41
531,688639,华恒生物,28.22,1.51,0.42,27678.0,79247444.0,3.49,28.99,28.02,28.33,27.8,1.73,1.21,34.48,2.69,7047211195.0,6444014057.0,-0.14,-0.04,3.03,-12.39
532,601500,通用股份,4.7,1.51,0.07,229372.0,107856991.0,1.51,4.73,4.66,4.66,4.63,1.15,1.45,14.75,1.26,7470606455.0,7411245455.0,0.21,0.21,-16.37,-11.82
533,603012,创力集团,5.41,1.5,0.08,84590.0,45588046.0,1.31,5.42,5.35,5.38,5.33,1.36,1.31,18.48,0.95,3519053520.0,3497565000.0,0.0,0.37,3.84,1.88
534,605186,健麾信息,18.92,1.5,0.28,19312.0,36637682.0,3.92,19.29,18.56,18.79,18.64,1.54,1.42,60.21,2.4,2573120000.0,2573120000.0,0.0,0.0,-0.89,-5.92
535,600416,湘电股份,10.16,1.5,0.15,102830.0,104091210.0,2.2,10.24,10.02,10.04,10.01,1.16,0.78,54.09,1.8,13466129481.0,13466129481.0,0.0,0.1,0.89,-10.01
536,603238,诺邦股份,14.31,1.49,0.21,55692.0,80036489.0,3.97,14.69,14.13,14.19,14.1,0.91,3.14,27.47,1.85,2540153790.0,2540153790.0,-0.14,0.0,8.9,10.42
537,688398,赛特新材,15.68,1.49,0.23,7940.0,12401772.0,2.01,15.76,15.45,15.53,15.45,0.92,0.47,33.6,2.31,2631321827.0,2631321827.0,0.0,0.26,10.58,16.32
538,688609,九联科技,9.53,1.49,0.14,88295.0,84461298.0,2.98,9.69,9.41,9.46,9.39,0.86,1.77,-34.3,5.13,4765000000.0,4765000000.0,-0.1,-0.1,-3.15,-10.09
539,600673,东阳光,9.53,1.49,0.14,166237.0,158237384.0,1.81,9.6,9.43,9.43,9.39,0.85,0.55,76.6,3.14,28722221688.0,28604847044.0,-0.1,0.0,-19.98,-15.59
540,688710,益诺思,32.3,1.48,0.47,11532.0,37386062.0,2.51,32.9,32.1,32.18,31.83,1.69,4.09,30.81,1.9,4553641565.0,910728345.0,-0.06,0.09,-6.43,-9.04
541,603282,亚光股份,15.05,1.48,0.22,9080.0,13650064.0,1.96,15.13,14.84,14.84,14.83,0.91,1.41,19.17,1.63,2013991000.0,965976108.0,-0.07,0.33,1.69,2.94
542,603663,三祥新材,24.13,1.47,0.35,110383.0,266792287.0,2.86,24.5,23.82,23.97,23.78,0.83,2.61,99.63,7.82,10218141438.0,10202640568.0,0.0,0.08,35.11,51.29
543,603611,诺力股份,17.9,1.47,0.26,69870.0,125053625.0,4.2,18.27,17.53,17.64,17.64,1.2,2.71,9.53,1.61,4611054159.0,4611054159.0,0.0,0.22,-1.27,-0.28
544,603819,神力股份,15.17,1.47,0.22,65484.0,98729634.0,4.21,15.39,14.76,14.9,14.95,0.83,3.01,-52.02,4.24,3302966937.0,3302966937.0,0.0,0.13,28.89,23.13
545,603565,中谷物流,10.38,1.47,0.15,194788.0,199618538.0,2.44,10.4,10.15,10.25,10.23,1.0,0.93,11.88,1.97,21798655009.0,21798655009.0,0.29,0.58,12.7,5.92
546,600256,广汇能源,5.53,1.47,0.08,596416.0,329224882.0,1.83,5.56,5.46,5.46,5.45,1.66,0.91,13.6,1.38,36308625919.0,36308625919.0,0.0,0.18,-8.75,-17.83
547,605006,山东玻纤,6.21,1.47,0.09,70873.0,43794176.0,2.12,6.24,6.11,6.13,6.12,0.84,1.18,-38.35,1.5,3794058507.0,3726057765.0,-0.16,0.0,-2.82,-1.27
548,600392,盛和资源,10.43,1.46,0.15,207865.0,216519281.0,2.92,10.58,10.28,10.29,10.28,1.49,1.19,88.24,2.09,18281981125.0,18281981125.0,-0.1,0.1,-4.49,1.46
549,688339,亿华通-U,20.83,1.46,0.3,28511.0,59745147.0,2.44,21.2,20.7,20.8,20.53,1.62,1.46,-10.65,1.86,4825312847.0,4078245689.0,0.05,0.19,-9.0,-13.57
550,600363,联创光电,55.48,1.46,0.8,78742.0,435086036.0,3.35,55.99,54.16,55.14,54.68,1.12,1.74,56.25,5.91,25160981686.0,25160981686.0,0.29,0.2,17.34,15.87
551,603272,联翔股份,15.24,1.46,0.22,11808.0,18003052.0,3.99,15.53,14.93,14.98,15.02,1.5,2.78,-151.49,2.77,1579275480.0,647730480.0,0.0,0.0,2.49,10.76
552,605366,宏柏新材,5.55,1.46,0.08,74318.0,41564019.0,4.39,5.72,5.48,5.48,5.47,2.33,1.18,-187.97,1.69,3524226751.0,3509324141.0,0.0,0.0,2.21,2.4
553,688638,誉辰智能,28.76,1.45,0.41,1375.0,3981893.0,3.84,29.29,28.2,28.44,28.35,1.04,0.53,-12.86,1.65,1610560000.0,741822814.0,-0.31,-0.31,2.86,2.71
554,603327,福蓉科技,11.19,1.45,0.16,39891.0,44700602.0,1.72,11.3,11.11,11.15,11.03,1.46,0.52,45.31,4.13,8594797083.0,8594797083.0,-0.09,0.09,-8.05,-7.83
555,688228,开普云,61.51,1.45,0.88,20090.0,124054186.0,3.27,62.98,61.0,61.1,60.63,0.91,2.98,201.73,3.19,4153046942.0,4153046942.0,-0.15,-0.02,41.96,38.04
556,688327,云从科技-UW,13.4,1.44,0.19,231581.0,312221568.0,2.88,13.67,13.29,13.62,13.21,1.28,3.07,-21.84,11.74,13916550168.0,10098489146.0,-0.07,0.0,18.17,10.74
557,603206,嘉环科技,16.94,1.44,0.24,35193.0,59497990.0,1.92,17.09,16.77,16.87,16.7,1.39,4.04,51.47,2.33,5170087797.0,1477167797.0,-0.06,0.12,12.41,-2.53
558,603291,联合水务,11.28,1.44,0.16,30662.0,34343494.0,2.16,11.33,11.09,11.12,11.12,0.85,2.36,27.58,2.72,4773928413.0,1465757909.0,-0.09,0.0,-29.41,-3.01
559,688330,宏力达,26.06,1.44,0.37,8396.0,21857888.0,1.52,26.19,25.8,25.88,25.69,1.16,0.6,16.38,0.97,3648400000.0,3648400000.0,0.42,0.42,0.62,-0.69
560,688131,皓元医药,37.23,1.44,0.53,17557.0,65837414.0,4.03,38.24,36.76,36.76,36.7,0.91,0.85,38.96,2.84,7854032647.0,7676112897.0,0.08,0.05,-3.15,4.29
561,688096,京源环保,17.63,1.44,0.25,36279.0,64088457.0,3.91,18.02,17.34,17.8,17.38,0.6,2.19,-124.72,3.2,2921082843.0,2921082843.0,0.06,-0.23,109.88,136.33
562,600633,浙数文化,13.5,1.43,0.19,361909.0,489947635.0,3.68,13.79,13.3,13.3,13.31,1.09,2.85,29.77,1.69,17119005372.0,17119005372.0,0.0,0.15,38.32,29.06
563,603929,亚翔集成,32.0,1.43,0.45,22132.0,70815734.0,2.44,32.35,31.58,31.73,31.55,1.1,1.04,10.74,3.73,6827520000.0,6827520000.0,0.0,0.06,14.57,15.4
564,603580,艾艾精工,16.98,1.43,0.24,13046.0,22132290.0,2.15,17.15,16.79,16.79,16.74,1.17,1.0,284.98,5.11,2218830936.0,2218830936.0,0.06,0.06,-2.3,-3.08
565,600690,海尔智家,25.03,1.42,0.35,465045.0,1165590742.0,1.62,25.25,24.85,24.87,24.68,1.43,0.74,12.53,2.11,234854320750.0,156550162408.0,-0.2,0.04,-9.87,-12.08
566,603600,永艺股份,9.98,1.42,0.14,112516.0,114677226.0,5.69,10.49,9.93,9.93,9.84,2.47,3.74,11.03,1.51,3305507437.0,3002163979.0,-0.1,0.0,-22.52,-16.06
567,605001,威奥股份,6.46,1.41,0.09,47963.0,30838887.0,2.67,6.55,6.38,6.38,6.37,1.18,1.22,166.03,0.96,2538043560.0,2538043560.0,0.78,0.94,-0.92,-0.92
568,603131,上海沪工,16.68,1.4,0.23,58568.0,97543695.0,1.95,16.78,16.46,16.62,16.45,1.25,1.84,84.65,4.28,5304090831.0,5304090831.0,-0.18,-0.18,-5.39,-1.71
569,603192,汇得科技,17.33,1.4,0.24,19603.0,33883080.0,2.93,17.51,17.01,17.09,17.09,0.72,1.41,19.64,1.58,2446193049.0,2403093339.0,0.17,0.35,12.68,16.78
570,603273,天元智能,16.69,1.4,0.23,36100.0,60355917.0,3.89,17.04,16.4,16.66,16.46,2.05,6.44,102.7,4.17,3576890646.0,935614696.0,0.24,0.3,-2.97,1.03
571,605066,天正电气,7.25,1.4,0.1,123251.0,89172352.0,1.82,7.29,7.16,7.19,7.15,1.07,2.45,30.26,2.03,3672979594.0,3642640156.0,-0.14,0.14,16.56,20.43
572,600549,厦门钨业,18.9,1.39,0.26,135834.0,255730920.0,1.23,18.93,18.7,18.74,18.64,1.61,0.96,17.25,1.89,30005372111.0,26800322850.0,0.11,0.21,-4.06,-1.92
573,688525,佰维存储,61.95,1.39,0.85,93501.0,578358578.0,1.82,62.3,61.19,61.7,61.1,1.07,2.95,162.66,6.62,28575405531.0,19657003987.0,0.06,0.21,4.65,-0.03
574,688560,明冠新材,12.4,1.39,0.17,12930.0,15989472.0,1.8,12.46,12.24,12.36,12.23,0.98,0.64,-36.46,0.91,2496143783.0,2496143783.0,0.0,0.08,2.23,-3.05
575,603488,展鹏科技,7.32,1.39,0.1,17425.0,12733833.0,1.66,7.35,7.23,7.27,7.22,1.09,0.6,-117.39,2.23,2137370021.0,2137370021.0,0.27,0.41,-6.75,-6.15
576,688060,云涌科技,33.59,1.39,0.46,3714.0,12639200.0,6.25,34.8,32.73,33.98,33.13,1.49,0.62,-207.99,2.16,2021806554.0,2021806554.0,0.27,0.27,-4.17,-5.41
577,688049,炬芯科技,51.6,1.38,0.7,53004.0,272247848.0,2.75,51.95,50.55,51.39,50.9,0.69,4.72,70.75,4.01,7540638446.0,5793033134.0,0.06,0.17,23.71,15.0
578,688511,天微电子,12.52,1.38,0.17,12045.0,15020669.0,2.91,12.62,12.26,12.48,12.35,1.2,1.17,-65.83,1.57,1287420858.0,1287420858.0,0.08,0.0,-2.19,-19.59
579,600718,东软集团,10.35,1.37,0.14,205719.0,212777656.0,1.67,10.42,10.25,10.3,10.21,1.02,1.71,61.33,1.3,12458330894.0,12458330894.0,-0.1,0.0,8.83,-3.9
580,688207,格灵深瞳,13.36,1.37,0.18,47179.0,63030646.0,2.96,13.55,13.16,13.31,13.18,1.46,2.5,-16.72,1.7,3459881244.0,2520715448.0,-0.15,-0.07,-2.41,-6.18
581,688143,长盈通,30.26,1.37,0.41,11445.0,34809183.0,2.95,30.8,29.92,30.0,29.85,0.8,1.21,206.4,3.16,3703050131.0,2860253150.0,0.13,0.17,32.54,37.42
582,688308,欧科亿,17.11,1.36,0.23,9504.0,16270792.0,1.95,17.23,16.9,16.9,16.88,1.12,0.6,46.77,1.07,2716755024.0,2716755024.0,-0.06,0.06,-2.0,-5.21
583,603325,博隆技术,96.09,1.36,1.29,3918.0,37505302.0,2.28,96.76,94.6,94.8,94.8,1.16,1.4,28.37,2.79,6406320300.0,2690135640.0,0.2,0.14,21.4,22.39
584,688348,昱能科技,41.04,1.36,0.55,13852.0,56873847.0,1.63,41.36,40.7,40.81,40.49,1.28,1.72,45.07,1.77,6413625932.0,3307293886.0,0.07,0.12,-13.55,-15.9
585,603989,艾华集团,14.14,1.36,0.19,28675.0,40411084.0,1.51,14.18,13.97,13.97,13.95,1.42,0.71,21.45,1.54,5671986726.0,5671986726.0,0.07,0.28,-15.23,-6.23
586,688393,安必平,30.61,1.36,0.41,36862.0,113248920.0,3.97,31.33,30.13,30.33,30.2,1.17,3.94,134.52,2.28,2864107266.0,2864107266.0,0.13,0.26,72.84,76.83
587,603223,恒通股份,9.03,1.35,0.12,68447.0,61710072.0,4.71,9.22,8.8,8.89,8.91,1.51,1.24,41.59,1.72,6449109025.0,4995309312.0,0.0,0.0,-7.38,-13.84
588,603379,三美股份,41.94,1.35,0.56,37202.0,155431171.0,2.68,42.28,41.17,41.54,41.38,0.9,0.61,34.24,4.11,25603490812.0,25603490812.0,-0.05,0.1,-4.29,9.28
589,603311,金海高科,9.73,1.35,0.13,16341.0,15869643.0,2.08,9.77,9.57,9.59,9.6,0.91,0.69,35.29,1.76,2295150415.0,2295150415.0,0.1,0.0,-6.8,-2.6
590,603196,日播时尚,14.32,1.34,0.19,37062.0,53209351.0,3.18,14.53,14.08,14.11,14.13,1.05,1.56,-21.39,5.34,3393672198.0,3393672198.0,-0.07,0.0,4.37,6.47
591,603803,瑞斯康达,9.16,1.33,0.12,75449.0,69131016.0,1.99,9.23,9.05,9.1,9.04,0.69,1.78,-45.34,2.34,3931774802.0,3891933382.0,0.11,0.22,-3.07,-3.98
592,605369,拱东医疗,25.21,1.33,0.33,8058.0,20290369.0,2.29,25.49,24.92,25.49,24.88,0.88,0.51,23.15,2.33,3972551842.0,3972551842.0,0.08,0.08,-12.62,-10.22
593,688123,聚辰股份,70.4,1.32,0.92,27564.0,194237168.0,3.18,71.58,69.37,70.37,69.48,0.93,1.74,38.35,5.01,11131353658.0,11131353658.0,-0.13,-0.14,2.58,20.3
594,603098,森特股份,9.97,1.32,0.13,67478.0,67334669.0,3.05,10.16,9.86,9.87,9.84,1.62,1.25,73.15,1.95,5380808781.0,5371835781.0,0.0,0.1,6.75,3.85
595,688772,珠海冠宇,13.07,1.32,0.17,191794.0,252015801.0,2.64,13.31,12.97,13.14,12.9,1.98,1.7,34.24,2.18,14737316269.0,14737316269.0,0.0,0.15,-17.33,-18.72
596,600689,上海三毛,11.49,1.32,0.15,48043.0,55057293.0,2.73,11.59,11.28,11.29,11.34,1.18,3.16,125.17,5.0,2309390531.0,1748825603.0,0.0,0.09,5.32,7.38
597,688610,埃科光电,34.65,1.32,0.45,2563.0,8855259.0,1.87,34.86,34.22,34.22,34.2,0.85,0.64,68.31,1.61,2356200000.0,1394751481.0,0.06,-0.03,1.46,-0.14
598,600169,太原重工,2.32,1.31,0.03,220180.0,51084644.0,2.18,2.35,2.3,2.3,2.29,1.28,0.66,83.75,1.51,7798115869.0,7732888280.0,0.0,-0.43,-3.73,-6.83
599,603610,麒盛科技,10.02,1.31,0.13,27340.0,27408557.0,2.02,10.09,9.89,9.89,9.89,0.78,0.76,23.02,1.17,3592062295.0,3592062295.0,0.1,0.2,-8.07,-20.54
600,688680,海优新材,37.9,1.31,0.49,8599.0,32680844.0,3.48,38.49,37.19,37.19,37.41,0.55,1.02,-13.86,2.31,3184370318.0,3184370318.0,0.0,0.03,19.94,12.2
601,600714,金瑞矿业,10.82,1.31,0.14,62144.0,67133382.0,3.18,10.95,10.61,10.61,10.68,0.88,2.16,89.05,4.2,3118067274.0,3118067274.0,0.09,0.19,-14.47,11.32
602,600288,大恒科技,8.57,1.3,0.11,70312.0,60265408.0,2.84,8.7,8.46,8.46,8.46,1.13,1.61,-116.92,2.04,3743376000.0,3743376000.0,0.0,-0.12,-4.99,0.35
603,603332,苏州龙杰,9.35,1.3,0.12,44019.0,41044347.0,3.36,9.49,9.18,9.26,9.23,1.23,2.03,35.02,1.6,2022846170.0,2022846170.0,0.0,0.11,4.94,8.59
604,601033,永兴股份,15.62,1.3,0.2,43535.0,67784299.0,1.95,15.72,15.42,15.42,15.42,0.75,1.81,17.13,1.34,14058000000.0,3748800000.0,0.0,0.0,13.52,8.02
605,603079,圣达生物,16.37,1.3,0.21,69766.0,113727579.0,3.53,16.51,15.94,16.16,16.16,0.9,4.08,96.95,2.24,2802363242.0,2802363242.0,0.18,0.24,18.97,21.53
606,603107,上海汽配,15.72,1.29,0.2,31324.0,49027885.0,1.55,15.77,15.53,15.53,15.52,1.82,1.44,27.99,2.55,5302906200.0,3429695249.0,0.06,0.19,-2.12,-6.09
607,603661,恒林股份,26.82,1.28,0.34,6168.0,16574235.0,1.77,27.04,26.57,26.58,26.48,1.28,0.44,10.52,1.01,3729777771.0,3729777771.0,-0.07,0.04,-10.24,-12.47
608,600581,八一钢铁,3.17,1.28,0.04,196250.0,62078420.0,2.56,3.2,3.12,3.13,3.13,1.54,1.28,-2.53,13.58,4877651960.0,4859286248.0,0.32,0.32,2.26,3.26
609,603409,汇通控股,35.94,1.27,0.45,18354.0,65860605.0,1.69,36.2,35.6,35.77,35.49,0.62,5.94,38.96,3.09,4529518200.0,1109679738.0,0.03,0.08,48.64,48.64
610,600570,恒生电子,26.23,1.27,0.33,254938.0,669924930.0,2.28,26.55,25.96,26.2,25.9,1.8,1.35,47.56,5.73,49621060922.0,49621060922.0,0.0,0.11,0.15,-6.29
611,600100,同方股份,7.15,1.27,0.09,329465.0,235379733.0,1.56,7.19,7.08,7.08,7.06,1.36,0.98,240.64,1.59,23954628648.0,23954628648.0,0.0,0.14,7.2,0.56
612,605196,华通线缆,12.03,1.26,0.15,65277.0,79349923.0,3.96,12.47,12.0,12.0,11.88,0.71,1.28,19.27,1.95,6153137855.0,6145895795.0,-0.08,0.0,-7.75,3.0
613,603860,中公高科,28.83,1.26,0.36,9867.0,28391765.0,2.0,29.08,28.51,28.57,28.47,1.32,1.48,43.08,2.39,1922384400.0,1922384400.0,-0.1,-0.1,1.69,-2.3
614,603806,福斯特,12.18,1.25,0.15,203645.0,247591405.0,2.24,12.3,12.03,12.03,12.03,1.6,0.78,24.3,2.0,31774410399.0,31774410399.0,0.0,0.16,-14.65,-17.7
615,601898,中煤能源,10.5,1.25,0.13,196568.0,204979064.0,1.83,10.51,10.32,10.37,10.37,0.87,0.21,7.2,0.92,139215965700.0,96096004200.0,0.0,0.19,-7.24,-13.79
616,688777,中控技术,48.78,1.25,0.6,73438.0,358141306.0,1.87,49.2,48.3,48.43,48.18,1.35,0.94,34.53,3.74,38565041468.0,38176373989.0,-0.08,-0.02,-0.29,-1.79
617,688073,毕得医药,40.38,1.25,0.5,8047.0,32642392.0,3.59,41.35,39.92,40.27,39.88,0.87,1.86,29.89,1.81,3669853440.0,1745795865.0,-0.12,0.15,-16.71,-17.86
618,688456,有研粉材,32.61,1.24,0.4,12085.0,39214440.0,2.33,32.95,32.2,32.32,32.21,1.47,1.17,57.69,2.8,3380352600.0,3380352600.0,0.06,0.06,-1.27,-1.9
619,601208,东材科技,8.99,1.24,0.11,77923.0,69969121.0,2.03,9.07,8.89,8.93,8.88,0.9,0.87,25.6,1.84,8062093761.0,8062093761.0,0.11,0.11,12.52,19.23
620,600730,中国高科,6.53,1.24,0.08,226289.0,148010868.0,6.36,6.75,6.34,6.41,6.45,2.11,3.86,78.33,2.11,3830863693.0,3830863693.0,-0.15,0.0,6.35,7.93
621,601311,骆驼股份,8.17,1.24,0.1,148609.0,120809245.0,1.36,8.18,8.07,8.1,8.07,0.93,1.27,15.61,1.0,9584603784.0,9584603784.0,0.12,0.12,0.62,-1.45
622,603035,常熟汽饰,13.15,1.23,0.16,85331.0,111880957.0,2.08,13.25,12.98,13.03,12.99,1.05,2.25,14.25,0.96,4997406769.0,4997406769.0,0.08,0.08,-7.13,-8.62
623,688315,诺禾致源,13.97,1.23,0.17,39395.0,55118073.0,2.61,14.17,13.81,13.95,13.8,1.18,0.95,42.91,2.3,5814314000.0,5814314000.0,-0.07,0.0,17.0,11.76
624,688265,南模生物,25.49,1.23,0.31,5244.0,13446905.0,1.83,25.84,25.38,25.4,25.18,1.27,1.06,302.89,1.18,1987289946.0,1258913196.0,-0.16,-0.74,6.88,10.25
625,688195,腾景科技,36.23,1.23,0.44,27940.0,101321570.0,2.18,36.69,35.91,36.5,35.79,1.71,2.16,67.56,5.14,4686350500.0,4686350500.0,0.06,0.11,-12.8,-9.83
626,688466,金科环境,15.7,1.23,0.19,4727.0,7471691.0,2.51,15.98,15.59,15.59,15.51,1.02,0.38,27.12,1.81,1932968693.0,1932968693.0,0.19,0.19,18.22,19.48
627,603683,晶华新材,11.54,1.23,0.14,91881.0,106353166.0,3.68,11.74,11.32,11.4,11.4,1.45,3.55,33.91,2.26,3029241795.0,2986451475.0,0.09,0.17,15.63,27.65
628,603577,汇金通,8.29,1.22,0.1,36230.0,30097994.0,1.71,8.37,8.23,8.23,8.19,1.03,1.07,18.17,1.49,2811463139.0,2811463139.0,-0.12,-0.12,-3.72,3.75
629,600152,维科技术,5.81,1.22,0.07,101685.0,59242561.0,2.96,5.91,5.74,5.74,5.74,0.95,1.92,-107.1,1.74,3073951169.0,3073951169.0,-0.17,0.0,0.17,-3.33
630,600768,宁波富邦,9.11,1.22,0.11,13101.0,11942013.0,2.0,9.18,9.0,9.05,9.0,0.84,0.98,-208.48,3.12,1218436992.0,1218436992.0,-0.22,0.0,1.9,7.56
631,688726,拉普拉斯,38.92,1.22,0.47,6735.0,26167111.0,1.95,39.2,38.45,38.45,38.45,0.9,2.0,21.63,4.48,15775295276.0,1312826477.0,0.1,0.18,-11.51,-13.51
632,600498,烽火通信,21.69,1.21,0.26,228770.0,496566925.0,2.94,22.05,21.42,21.51,21.43,0.99,1.96,36.74,1.84,25691204968.0,25303286259.0,-0.05,0.09,12.97,11.46
633,688121,卓然股份,10.91,1.21,0.13,15773.0,17189606.0,2.13,11.02,10.79,10.93,10.78,1.01,1.11,26.89,1.0,2548728773.0,1544623257.0,-0.09,0.0,2.92,1.3
634,601717,郑煤机,15.11,1.21,0.18,207353.0,312592400.0,1.74,15.17,14.91,15.06,14.93,1.0,1.34,6.86,1.23,26977392942.0,23302124180.0,0.0,0.2,15.61,16.41
635,603239,浙江仙通,13.35,1.21,0.16,20979.0,27937919.0,1.82,13.4,13.16,13.23,13.19,0.74,0.77,13.55,2.95,3614112000.0,3614112000.0,0.07,0.15,-2.2,-0.74
636,603059,倍加洁,21.66,1.21,0.26,9602.0,20789665.0,4.39,22.15,21.21,21.66,21.4,0.94,0.96,39.08,1.95,2175718842.0,2175718842.0,0.28,0.28,1.4,-7.16
637,688420,美腾科技,21.1,1.2,0.25,4000.0,8461655.0,2.49,21.37,20.85,20.85,20.85,1.13,1.17,45.87,1.29,1865873000.0,719699900.0,0.24,0.24,3.08,-3.12
638,603636,南威软件,11.83,1.2,0.14,163455.0,194706991.0,3.93,12.15,11.69,11.75,11.69,1.61,2.82,-31.86,2.74,6865664987.0,6865664987.0,-0.08,-0.08,10.35,12.67
639,600787,中储股份,6.74,1.2,0.08,2331458.0,1598727438.0,5.26,7.06,6.71,6.85,6.66,2.63,10.74,36.38,1.07,14659180389.0,14626336383.0,0.15,0.3,10.67,5.64
640,688472,阿特斯,9.26,1.2,0.11,130798.0,120751974.0,1.53,9.3,9.16,9.18,9.15,1.36,0.95,14.91,1.49,34152892420.0,12796490554.0,0.11,0.11,-19.13,-26.27
